"","gameid","playid","player","avg_speed","seconds_before_contact","ybc"
"1",18532,3515733,"David Johnson",4.66684210526316,1.9,4
"2",18532,3515750,"Clyde Edwards-Helaire",6.03904761904762,2.1,1
"3",18532,3515755,"Clyde Edwards-Helaire",6.217,1,1
"4",18532,3515788,"Duke Johnson Jr.",5.88318181818182,2.2,2
"5",18532,3515796,"David Johnson",4.18444444444444,1.8,3
"6",18532,3515804,"Duke Johnson Jr.",5.17,1.5,2
"7",18532,3515812,"David Johnson",4.62535714285714,2.8,5
"8",18532,3515832,"Clyde Edwards-Helaire",4.86916666666667,1.2,1
"9",18532,3515836,"Darrel Williams",3.95769230769231,1.3,0
"10",18532,3515839,"Anthony Sherman",4.55428571428571,0.7,0
"11",18532,3515846,"Clyde Edwards-Helaire",4.19136363636364,2.2,1
"12",18532,3515878,"David Johnson",5.002,1.5,1
"13",18532,3515902,"Darrel Williams",4.55444444444444,1.8,3
"14",18532,3515910,"Clyde Edwards-Helaire",5.22647058823529,1.7,1
"15",18532,3515913,"Clyde Edwards-Helaire",5.183125,1.6,5
"16",18532,3515923,"Clyde Edwards-Helaire",7.05666666666667,1.8,2
"17",18532,3515929,"Darrel Williams",4.02888888888889,1.8,2
"18",18532,3515932,"Darrel Williams",6.21125,2.4,2
"19",18532,3515935,"Sammy Watkins",5.97125,1.6,1
"20",18532,3515947,"Clyde Edwards-Helaire",2.31117647058824,1.7,-2
"21",18532,3515970,"David Johnson",3.34185185185185,2.7,1
"22",18532,3515975,"David Johnson",5.17142857142857,1.4,2
"23",18532,3516045,"Clyde Edwards-Helaire",6.14588235294118,1.7,1
"24",18532,3516051,"Darrel Williams",6.05074074074074,2.7,1
"25",18532,3516085,"David Johnson",5.09260869565217,2.3,6
"26",18532,3516091,"David Johnson",4.73789473684211,1.9,0
"27",18532,3516098,"Duke Johnson Jr.",7.62964285714286,2.8,0
"28",18532,3516100,"Duke Johnson Jr.",3.61533333333333,1.5,1
"29",18532,3516103,"Duke Johnson Jr.",4.78461538461538,1.3,0
"30",18532,3516114,"Clyde Edwards-Helaire",4.62705882352941,1.7,2
"31",18532,3516120,"Clyde Edwards-Helaire",5.50071428571429,1.4,2
"32",18532,3516134,"Darrel Williams",3.97142857142857,1.4,0
"33",18532,3516139,"Darrel Williams",4.1,1.4,1
"34",18532,3516149,"David Johnson",5.59125,1.6,4
"35",18532,3516170,"Clyde Edwards-Helaire",5.590625,1.6,0
"36",18532,3516179,"Clyde Edwards-Helaire",3.687,1,0
"37",18532,3516193,"Clyde Edwards-Helaire",3.967,1,0
"38",18532,3516197,"Clyde Edwards-Helaire",5.311,1,-2
"39",18532,3516228,"David Johnson",6.151,4,13
"40",18532,3516249,"David Johnson",4.02666666666667,1.2,2
"41",18532,3516267,"Clyde Edwards-Helaire",4.88,1.8,2
"42",18532,3516272,"Clyde Edwards-Helaire",6.36066666666667,1.5,-1
"43",18532,3516312,"Clyde Edwards-Helaire",5.49904761904762,2.1,1
"44",18532,3516316,"Clyde Edwards-Helaire",5.06916666666667,2.4,6
"45",18532,3516320,"Clyde Edwards-Helaire",4.53666666666667,0.9,-2
"46",18532,3516323,"Clyde Edwards-Helaire",4.20666666666667,1.2,1
"47",18532,3516327,"Clyde Edwards-Helaire",3.79375,1.6,-2
"48",18533,3523144,"Todd Gurley II",6.893,2,1
"49",18533,3523148,"Todd Gurley II",6.5641935483871,3.1,12
"50",18533,3523151,"Todd Gurley II",4.04466666666667,1.5,-1
"51",18533,3523163,"Todd Gurley II",4.95117647058824,1.7,3
"52",18533,3523257,"Chris Carson",5.33375,1.6,1
"53",18533,3523289,"Carlos Hyde",6.93461538461538,1.3,2
"54",18533,3523319,"Carlos Hyde",5.64133333333333,1.5,0
"55",18533,3523430,"Brian Hill",4.33125,0.8,-2
"56",18533,3523545,"Brian Hill",6.24809523809524,2.1,7
"57",18533,3523605,"Brian Hill",8.23178571428571,2.8,1
"58",18533,3523703,"Calvin Ridley",6.31647058823529,3.4,-1
"59",18533,3523731,"Todd Gurley II",3.27769230769231,1.3,-1
"60",18533,3523741,"Todd Gurley II",4.526,1,0
"61",18533,3523751,"Todd Gurley II",5.027,1,0
"62",18533,3523779,"Travis Homer",7.44129032258065,3.1,-1
"63",18533,3523842,"Todd Gurley II",4.26352941176471,1.7,2
"64",18533,3523918,"Carlos Hyde",6.02090909090909,2.2,8
"65",18533,3523978,"Ito Smith",4.07842105263158,1.9,3
"66",18533,3524070,"Chris Carson",4.50565217391304,2.3,2
"67",18533,3524332,"Todd Gurley II",5.3628,2.5,7
"68",18533,3524577,"Chris Carson",6.71846153846154,1.3,2
"69",18533,3524610,"Carlos Hyde",4.68818181818182,1.1,-2
"70",18533,3524654,"Carlos Hyde",4.31555555555556,0.9,-1
"71",18533,3524659,"Travis Homer",7.25578947368421,1.9,-3
"72",18533,3524689,"Todd Gurley II",4.8425,1.6,1
"73",18533,3524699,"Todd Gurley II",4.14066666666667,1.5,0
"74",18533,3524770,"Chris Carson",6.20148148148148,2.7,2
"75",18533,3524782,"David Moore",4.66551724137931,2.9,8
"76",18533,3524962,"Todd Gurley II",5.20416666666667,1.2,0
"77",18533,3524981,"Todd Gurley II",4.7275,0.8,-2
"78",18533,3525054,"Carlos Hyde",6.3225,2,-2
"79",18533,3525265,"Chris Carson",5.49148148148148,2.7,-4
"80",18533,3525384,"Chris Carson",4.08928571428571,1.4,1
"81",18533,3525427,"Carlos Hyde",5.18416666666667,1.2,1
"82",18533,3525453,"Travis Homer",4.88555555555556,0.9,0
"83",18534,3523138,"Nick Chubb",6.69,1.7,3
"84",18534,3523160,"Nick Chubb",4.18818181818182,1.1,0
"85",18534,3523229,"Mark Ingram II",5.33642857142857,1.4,2
"86",18534,3523291,"Mark Ingram II",4.84772727272727,2.2,6
"87",18534,3523349,"J.K. Dobbins",4.39285714285714,0.7,-3
"88",18534,3523394,"Mark Ingram II",4.32166666666667,1.2,1
"89",18534,3523470,"Nick Chubb",5.56181818181818,1.1,0
"90",18534,3523521,"Mark Ingram II",5.05166666666667,1.2,-1
"91",18534,3523596,"Nick Chubb",5.61045454545455,2.2,8
"92",18534,3523626,"Kareem Hunt",7.6052380952381,2.1,5
"93",18534,3523641,"Kareem Hunt",4.8725,1.2,1
"94",18534,3523869,"Kareem Hunt",5.355,1.2,0
"95",18534,3523892,"Kareem Hunt",6.819,2,5
"96",18534,3523899,"Kareem Hunt",4.574375,1.6,1
